"Celda","Auto Competencia","Misma Actividad","Compatibles","Incompatibles"
40185,0,0,0,0
40186,0,0,0,0.0909090909090909
40187,0,0,0,0
40188,0,0,0,0
40685,0,0,0,0
40686,0,0,0,0
40687,0,0,0,0
40688,0,0,0,0
41186,0,0,0,0
41187,0,0,0,0
41686,0,0,0,0
41687,0,0,0,0
41688,0,0,0,0
42186,0,0,0,0
42188,0,0,0,0
42189,0,0,0,0
43654,0,0,0,0
43656,0,0,0,0
43689,0,0,0,0
44154,0,0,0,0
44156,0,0,0,0.5
44653,0,0,0,0
44654,0,0,0,0.0294117647058824
44655,0,0,0,0.0625
44656,0,0,0,0
44657,0,0,0,0
45153,0,0,0,0.125
45154,0,0,0,0.0263157894736842
45155,0,0,0,0.0606060606060606
45156,0,0,0,0
45246,0,0,0,0
45652,0,0,0,0
45653,0,0,0,0.125
45654,0,0,0,0
45655,0,0,0,0.0769230769230769
45656,0,0,0,0
45745,0,0,0,0
45746,0,0,0,0
46153,0,0,0,0
46154,0,0,0,0.166666666666667
46245,0,0,0,0
46246,0,0,0,0
46652,0,0,0,0
46745,0,0,0,0
46746,0,0,0,0
46747,0,0,0,0
47245,0,0,0,0
47246,0,0,0,0
47690,0,0,0,0
47745,0,0,0,0
49187,0,0,0,0
49188,0,0,0,0
49788,0,0,0,0
50769,0,0,0,0
51202,0,0,0,0
51266,0,0,0,0
51267,0,0,0,0
51268,0,0,0,0
51269,0,0,0,0
51703,0,0,0,0
51751,0,0,0,0
51768,0,0,0,0
51776,0,0,0,0
51777,0,0,0,0
52245,0,0,0,0
52247,0,0,0,0
52248,0,0,0,0
52250,0,0,0,0
52748,0,0,0,0
52750,0,0,0,0
52777,0,0,0,0
52779,0,0,0,0
53196,0,0,0,0
53197,0,0,0,0
53198,0,0,0,1
53204,0,0,0,0
53247,0,0,0,0
53662,0,0,0.5,0
53695,0,0,0,0
53696,0,0,0,0.0227272727272727
53697,0,0,0,0.0833333333333333
53703,0,0,0,0
53746,0,0,1,0
53747,0,0,0,0
53749,0,0,0,0
53750,0,0,0,1
54166,0,0,0,0
54196,0,0,0,0
54197,0,0,0,0
54198,0,0,0,0
54214,0,0,1,0
54247,0,0,0,0
54249,0,0,0,0
54667,0,0,0,0
54668,0,0,0,0
54696,0,0,0,0
54697,0,0,0,0
55164,0,0,0,1
55196,0,0,0,0
55197,0,0,0,0.2
55241,0,0,0,0
55696,0,0,0,0
55740,0,0,0,0
55741,0,0,0,0
55742,0,0,0,0
55743,0,0,0,0
55745,0,0,0,0
55746,0,0,0,0
56168,0,0,0,0
56239,0,0,0,0
56240,0,0,0,0
56241,0,0,0,0
56242,0,0,0.0188679245283019,0
56243,0,0,0,0
56739,0,0,0,0
56741,0,0,0,0
56742,0,0,0,0
56744,0,0,0,0
57241,0,0,0,0
57242,0,0,0,0
57243,0,0,0,0
57245,0,0,0,0
57746,0,0,0,0
58694,0,0,0,0
58695,0,0,0,0
59165,0,0,0,0
59195,0,0,0,0
59669,0,0,0,0
59693,0,0,0,0
59694,0,0,0,0
59695,0,0,0,0
60192,0,0,0,0
60193,0,0,0,0
60194,0,0,0,0
60195,0,0,0,0
60693,0,0,0,0.5
60694,0,0,0,0.0540540540540541
60695,0,0,0,0
60696,0,0,0,0.5
60709,0,0,0,0
60772,0,0,0,0
61172,0,0,0,0.666666666666667
61173,0,0,0,0
61194,0,0,0,0
61195,0,0,0,0
61271,0,0,0,0
61272,0,0,0,0
61669,0,0,0,0
61671,0,0,0,0
61672,0,0,0,0
61673,0,0,0,0
61701,0,0,0,0
61771,0,0,0,0
62172,0,0,0,0.333333333333333
62173,0,0,0,0
62200,0,0,0,1
62208,0,0,0,0
62210,0,0,0,0
62211,0,0,0,0
62212,0,0,0,0.5
62669,0,0,0,0
62671,0,0,0,0
62672,0,0,0,0
62673,0,0,0,0
62708,0,0,0,0
62709,0,0,0,0
62710,0,0,0,0
62711,0,0,0,0
62712,0,0,0,0
62713,0,0,0,0
63169,0,0,0,0
63170,0,0,0,0.5
63171,0,0,0,0
63209,0,0,0,0
63212,0,0,0,0
63670,0,0,0,0
63671,0,0,0,0
64760,0,0,0,0
65196,0,0,0,0
65260,0,0,0,0
65261,0,0,0,0
65716,0,0,0,1
65760,0,0,0,0
66215,0,0,0,0
66227,0,0,0,0
66260,0,0,0,0
66735,0,0,0,0
66736,0,0,0,0.0714285714285714
66737,0,0,0,0
66757,0,0,0,0
67236,0,0,0,0
67237,0,0,0,0
67734,0,0,0,0
67737,0,0,0,0
67757,0,0,0.142857142857143,0.142857142857143
67758,0,0,0,0
68237,0,0,0,1
68257,0,0,0,0.117647058823529
68275,0,0,0,0
68738,0,0,0,0
68756,0,0,0,0
68757,0,0,0,0
68758,0,0,0,0
68774,0,0,0,0.5
68776,0,0,0,0
69257,0,0,0,0
69278,0,0,0,0
69280,0,0,0,1
69296,0,0,0,0
69751,0,0,0,1
69775,0,0,0,0
69776,0,0,0,0
69778,0,0,0,0
69779,0,0,0,0
70256,0,0,0,0
70257,0,0,0,0
70276,0,0,0,0
70277,0,0,0,0
70278,0,0,0,0
70279,0,0,0,0
70297,0,0,0,0
70776,0,0,0,0.444444444444444
70777,0,0,0,0.0197368421052632
70778,0,0,0,0.0816326530612245
70779,0,0,0,0.6
71277,0,0,0,0.029126213592233
71278,0,0,0.021978021978022,0.021978021978022
71279,0,0,0,0.333333333333333
71280,0,0,0,0.25
71664,0,0,0,1
71777,0,0,0.0833333333333333,0
71778,0,0,0,0.0714285714285714
71779,0,0,0.222222222222222,0.222222222222222
71780,0,0,0,0
71781,0,0,0,0.5
72276,0,0,0,0
72277,0,0,0,0.0909090909090909
72278,0,0,0,0.333333333333333
72279,0,0,0,0.285714285714286
72280,0,0,0,0
72323,0,0,0,0
72775,0,0,0,1
72776,0,0,0,0.25
72777,0,0,0,0
72778,0,0,0.333333333333333,0
72779,0,0,0.0909090909090909,0.0909090909090909
72780,0,0,0,0.222222222222222
72781,0,0,0,0.333333333333333
72782,0,0,0,0
73178,0,0,0,0
73180,0,0,0,0
73272,0,0,0,0
73274,0,0,0.0476190476190476,0
73275,0,0,0.0833333333333333,0.0416666666666667
73276,0,0,0.166666666666667,0
73277,0,0,0,0
73279,0,0,0,0.333333333333333
73280,0,0,0.2,0
73281,0,0,0,0
73282,0,0,0,0.2
73283,0,0,0,0
73678,0,0,0,0.0666666666666667
73679,0,0,0,0
73680,0,0,0,0.6
73681,0,0,0,0
73727,0,0,0,1
73772,0,0,0,0.166666666666667
73773,0,0,0,0
73774,0,0,0,0.0384615384615385
73775,0,0,0,0.0294117647058824
73776,0,0,0.111111111111111,0
73778,0,0,0,0
73779,0,0,0,0
73780,0,0,0,0
73781,0,0,0.04,0
73782,0,0,0,0
74164,0,0,0,0
74179,0,0,0,0
74180,0,0,0,1
74182,0,0,0,0
74228,0,0,0,0
74229,0,0,0.2,0
74272,0,0,0,0
74273,0,0,0.5,0
74274,0,0,0,0.0333333333333333
74275,0,0,0,0.0833333333333333
74278,0,0,0,0
74280,0,0,0,0
74281,0,0,0,0.133333333333333
74282,0,0,0,0.0625
74283,0,0,0,0
74321,0,0,0,0
74323,0,0,0,1
74728,0,0,0,0
74729,0,0,0,0
74730,0,0,0,0
74731,0,0,0,0
74757,0,0,0.142857142857143,0
74772,0,0,0,0.75
74773,0,0,0,0.4
74774,0,0,0.125,0.375
74777,0,0,0,0
74781,0,0,0,0.5
74782,0,0,0.5,0
74783,0,0,0,0
74818,0,0,0,0
75162,0,0,0,0
75163,0,0,0,0.25
75229,0,0,0,0.1
75230,0,0,0,0
75231,0,0,0,0.5
75257,0,0,0,0
75263,0,0,0,0
75264,0,0,0,0
75273,0,0,0,0.5
75274,0,0,0,0
75286,0,0,0,0
75288,0,0,0,0
75289,0,0,0,0
75662,0,0,0,0
75663,0,0,0,0
75759,0,0,0,0
75783,0,0,0,0.2
75785,0,0,0,0
75786,0,0,0.0666666666666667,0.0666666666666667
75787,0,0,0,0
75788,0,0,0,1
75789,0,0,0,0
75815,0,0,0,0
76162,0,0,0,0
76163,0,0,0,0
76219,0,0,0,0
76260,0,0,0,0
76286,0,0,0,0.5
76287,0,0,0,0
76288,0,0,0,0
76289,0,0,0,0
76662,0,0,0,0.166666666666667
76663,0,0,0,0.0833333333333333
76664,0,0,0,0
76731,0,0,0,0
76745,0,0,0,0
76759,0,0,1,0
76808,0,0,0,0
76815,0,0,0,1
77162,0,0,0,0
77163,0,0,0,0
77164,0,0,0,0
77257,0,0,0,0
77290,0,0,0,0
77292,0,0,0,0
77293,0,0,0,0
77312,0,0,0,0
77662,0,0,0,0
77663,0,0,0,0.25
77664,0,0,0,0
77680,0,0,0,0
77681,0,0,0,0
77682,0,0,0,0
77693,0,0,0,0
77757,0,0,0,0
77812,0,0,0,0
78181,0,0,0,0
78182,0,0,0.111111111111111,0
78184,0,0,0,0
78254,0,0,0,0
78256,0,0,0,0
78260,0,0,0,0
78300,0,0,0,1
78309,0,0,0,0
78311,0,0,0,1
78680,0,0,0,0
78681,0,0,0,0
78683,0,0,0,0
78684,0,0,0,0
78809,0,0,0,0
78810,0,0,0,0
78811,0,0,0,1
79180,0,0,0,0
79182,0,0,0,0
79227,0,0,0,0
79230,0,0,0,0
79306,0,0,0,1
79307,0,0,0,1
79308,0,0,0,0
79309,0,0,0,0
79311,0,0,0,0
79312,0,0,0,0
79694,0,0,0,0
79725,0,0,1,0
79727,0,0,0,0
79728,0,0,0,0
79729,0,0,0,0
79753,0,0,0,0
79755,0,0,1,0
79756,0,0,1,0
79805,0,0,0,1
79807,0,0,0,0
79808,0,0,0,0
79809,0,0,0,0.125
79810,0,0,0,1
79811,0,0,0,0
79812,0,0,0,0
80226,0,0,0,0
80230,0,0,0,0
80231,0,0,0,0
80255,0,0,0,0
80256,0,0,0,0
80257,0,0,1,0
80306,0,0,0,1
80307,0,0,0,0.166666666666667
80308,0,0,0,0.0416666666666667
80309,0,0,0,0.0170940170940171
80310,0,0,0,0
80311,0,0,0,0
80728,0,0,0,1
80729,0,0,1,0
80730,0,0,0,0
80731,0,0,0,0
80755,0,0,0.142857142857143,0
80756,0,0,0,0
80806,0,0,0,0.666666666666667
80807,0,0,0,0.1
80808,0,0,0,0
80809,0,0,0,0.0961538461538462
80810,0,0,0,0.05
81226,0,0,0,1
81229,0,0,0,0
81307,0,0,0,0.285714285714286
81308,0,0,0,0
81309,0,0,0,0.0526315789473684
81310,0,0,0,0
81311,0,0,0,0
81312,0,0,0,0
81313,0,0,0,0
81325,0,0,0,0
81326,0,0,0.5,0
81727,0,0,0,0
81728,0,0,0,0
81729,0,0,0,0
81754,0,0,0,0
81804,0,0,0,0
81805,0,0,0,0
81806,0,0,0,0
81807,0,0,0,0.333333333333333
81808,0,0,0,0.5
81810,0,0,0,0
81812,0,0,0,0
81813,0,0,0,0
81822,0,0,0,0
81824,0,0,0,0
81826,0,0,0,0
81828,0,0,0,0
81829,0,0,0,0
82225,0,0,0,0
82226,0,0,0,0
82228,0,0,0,0
82254,0,0,0,0
82301,0,0,0,0
82304,0,0,0,0
82305,0,0,0,0.037037037037037
82306,0,0,0,0
82309,0,0,0,0
82311,0,0,0.25,0
82322,0,0,0,0
82323,0,0,0,0
82324,0,0,0,0
82325,0,0,0,0
82326,0,0,0,0
82328,0,0,0,0
82330,0,0,0,0
82331,0,0,0,0
82726,0,0,0,0
82727,0,0,0,0
82729,0,0,0,0
82730,0,0,1,0
82740,0,0,0,0
82761,0,0,0,0
82800,0,0,0,0
82806,0,0,0,0
82811,0,0,0,1
82817,0,0,0,1
82821,0,0,0,0
82822,0,0,0,0
82823,0,0,0,0
82824,0,0,0,0
82825,0,0,0,0.166666666666667
82826,0,0,0,0
82829,0,0,0,0
82830,0,0,0.5,0
82831,0,0,0,0
83227,0,0,0,0
83228,0,0,0,0
83230,0,0,0,0
83231,0,0,0,0
83241,0,0,0,0
83242,0,0,0,0.285714285714286
83260,0,0,0,0
83320,0,0,0,0
83321,0,0,0,0
83322,0,0,0,0.25
83323,0,0,0,0
83324,0,0,0,0
83325,0,0,0,0
83326,0,0,0,0
83328,0,0,0,0
83329,0,0,0,0
83330,0,0,0,0
83331,0,0,0,0
83333,0,0,0,0
83341,0,0,0,0
83343,0,0,0,0
83729,0,0,0,0
83731,0,0,0,0
83739,0,0,0,0
83740,0,0,0,0.115384615384615
83741,0,0,0,0
83742,0,0,0,0
83743,0,0,0,0
83817,0,0,0,0
83820,0,0,0,0
83822,0,0,0,0
83827,0,0,0,0
83829,0,0,0,0
83831,0,0,0,0
83833,0,0,0,0.333333333333333
83834,0,0,0,0
83835,0,0,0,0
83837,0,0,0,0
84240,0,0,0,0
84241,0,0,0,0.0357142857142857
84242,0,0,0,0.0526315789473684
84243,0,0,0,0
84251,0,0,0,0
84282,0,0,0,0
84320,0,0,0,0
84321,0,0,0,0
84322,0,0,0,0
84324,0,0,0,1
84326,0,0,0,0
84331,0,0,0,0.333333333333333
84332,0,0,0,0.333333333333333
84333,0,0,0,0.111111111111111
84334,0,0,0,0
84335,0,0,0,0
84336,0,0,0,0
84682,0,0,0,0
84683,0,0,0,0
84685,0,0,0,0
84713,0,0,0,1
84714,0,0,0,0
84740,0,0,0,0.666666666666667
84741,0,0,0,0
84742,0,0,0,0.166666666666667
84743,0,0,0,0
84751,0,0,0,0.2
84752,0,0,0,0
84781,0,0,0,0
84782,0,0,0,0
84818,0,0,0,0
84819,0,0,0,0
84820,0,0,0,0
84824,0,0,0,0.5
84831,0,0,0,0
84832,0,0,0,0
84834,0,0,0.25,0
84835,0,0,0,0.5
85212,0,0,0,1
85213,0,0,0,0
85214,0,0,0,0
85215,0,0,0,0
85216,0,0,0,0
85241,0,0,0,0
85242,0,0,0,0
85250,0,0,0,0
85251,0,0,0,0
85281,0,0,0,0
85282,0,0,0,0
85283,0,0,0,0
85305,0,0,0,0
85318,0,0,0,0
85333,0,0,0,0
85334,0,0,0,0.25
85335,0,0,0,0.222222222222222
85336,0,0,0,0
85337,0,0,0,0
85645,0,0,0,0
85712,0,0,0,0
85713,0,0,0,0.04
85714,0,0,0,0
85715,0,0,0,1
85716,0,0,0,0
85741,0,0,0,0
85742,0,0,0,0
85743,0,0,0,0
85784,0,0,0,0
85785,0,0,0,0
85804,0,0,0,0
85806,0,0,0,0
85807,0,0,0,0
85831,0,0,0,1
85832,0,0,0.5,0
85834,0,0,0,1
85835,0,0,0.0416666666666667,0.0416666666666667
85836,0,0,0,0
85837,0,0,0,0
86145,0,0,0,0
86212,0,0,0,0.333333333333333
86213,0,0,0,0
86214,0,0,0,0
86215,0,0,0,0
86241,0,0,0,0
86278,0,0,0,0
86280,0,0,0,1
86282,0,0,0,0.2
86284,0,0,0,0
86286,0,0,0,0
86303,0,0,0,0
86304,0,0,0,0
86305,0,0,0,0
86306,0,0,0.333333333333333,0.333333333333333
86307,0,0,0.5,0
86331,0,0,0,0
86332,0,0,0,0
86333,0,0,0,0
86335,0,0,0,0
86336,0,0,0,0.0681818181818182
86339,0,0,0,0
86646,0,0,0,0
86647,0,0,0,0
86662,0,0,0,0
86712,0,0,0,0.5
86713,0,0,0,0
86714,0,0,0,0
86741,0,0,0,0
86745,0,0,0,0
86746,0,0,0,0
86748,0,0,0.5,0
86783,0,0,0,0
86784,0,0,0,0
86785,0,0,0,0
86800,0,0,0,0
86801,0,0,0,1
86805,0,0,0,0
86834,0,0,0,0
86835,0,0,0,0.5
86836,0,0,0,0
86837,0,0,0,0
86840,0,0,0,0
86841,0,0,0,0
87238,0,0,0,0
87239,0,0,0,0
87245,0,0,0,0
87248,0,0,0,0
87284,0,0,0,0
87285,0,0,0,1
87300,0,0,0,0.5
87301,0,0,0,0.4
87302,0,0,0,0
87303,0,0,0,0
87304,0,0,0,0
87306,0,0,0.5,0
87316,0,0,0,0
87335,0,0,0,1
87336,0,0,0,0.166666666666667
87340,0,0,0,0
87341,0,0,0,0
87737,0,0,0,0
87738,0,0,0,0
87739,0,0,0,0
87746,0,0,0,0
87748,0,0,0,0
87758,0,0,0,0
87775,0,0,0,1
87777,0,0,0.5,0
87778,0,0,0,0
87799,0,0,0,0.666666666666667
87800,0,0,0,0
87803,0,0,0,0
87804,0,0,0,0.666666666666667
87805,0,0,0,0
87816,0,0,0,0
87817,0,0,0,0
87833,0,0,0,0.75
87836,0,0,0,0
88237,0,0,0,0
88239,0,0,0,1
88246,0,0,0,0
88290,0,0,1,0
88291,0,0,0,0
88299,0,0,0.2,0.4
88300,0,0,0,0
88301,0,0,0,0.333333333333333
88302,0,0,0.2,0
88303,0,0,0,0
88304,0,0,0,0
88305,0,0,0,0
88315,0,0,0.5,0
88333,0,0,0,0
88735,0,0,0,0
88736,0,0,1,0
88737,0,0,0,0
88740,0,0,0,0
88779,0,0,0,1
88786,0,0,0,0
88787,0,0,0,0
88788,0,0,0,0
88790,0,0,0,0
88798,0,0,0,0
88799,0,0,0,0
88801,0,0,0,0
88802,0,0,0,0
88803,0,0,0,0.25
88804,0,0,0.166666666666667,0.166666666666667
88805,0,0,0,0
88806,0,0,0,0
88815,0,0,0.5,0
88816,0,0,0,0
88817,0,0,0,0
88836,0,0,0,0
89184,0,0,0.0434782608695652,0.0434782608695652
89234,0,0,0,1
89236,0,0,0,0
89237,0,0,0,0
89238,0,0,0,0
89285,0,0,0,1
89287,0,0,0,0
89289,0,0,0.4,0
89292,0,0,0,0
89298,0,0,0,0.5
89299,0,0,0,0
89300,0,0,0,0
89302,0,0,0,0
89303,0,0,0,0
89304,0,0,0,0
89305,0,0,0,0
89315,0,0,0.2,0
89316,0,0,0,0
89317,0,0,0,0
89318,0,0,0,0
89680,0,0,0,0
89681,0,0,0,0.142857142857143
89682,0,0,0.0909090909090909,0.0909090909090909
89683,0,0,0,0.1
89684,0,0,0.05,0
89733,0,0,0,0
89734,0,0,0,0
89735,0,0,0,0
89736,0,0,0,0
89737,0,0,0.166666666666667,0
89783,0,0,0,0
89784,0,0,0,0
89788,0,0,0,0
89789,0,0,0,0
89791,0,0,0,0
89792,0,0,0,0
89793,0,0,0,0.5
89797,0,0,0,0
89802,0,0,0,0.4
89803,0,0,0,0
89804,0,0,0,0
89805,0,0,0.5,0
89806,0,0,0,0
89816,0,0,0,0
89817,0,0,0.2,0
89818,0,0,0.5,0
90156,0,0,0,0.333333333333333
90180,0,0,0,0.285714285714286
90181,0,0,0,0.5
90182,0,0,0.125,0.208333333333333
90183,0,0,0,0
90234,0,0,0,0
90238,0,0,0,0
90239,0,0,0,0
90265,0,0,0,1
90271,0,0,0,0
90283,0,0,0,0
90284,0,0,0,0
90288,0,0,0,0
90290,0,0,0,0
90291,0,0,0,0
90292,0,0,0,0
90293,0,0,0,0
90296,0,0,0,0.166666666666667
90300,0,0,0,0
90302,0,0,0,0
90303,0,0,0,0
90304,0,0,0,0
90305,0,0,0.166666666666667,0.166666666666667
90306,0,0,0,0
90315,0,0,0.25,0
90316,0,0,0,0
90317,0,0,0,0.117647058823529
90318,0,0,0,0
90656,0,0,0,0
90680,0,0,0,0
90681,0,0,0,0
90682,0,0,0.0232558139534884,0.0930232558139535
90683,0,0,0,0
90684,0,0,0,0
90737,0,0,0,0.666666666666667
90738,0,0,0,0
90782,0,0,1,0
90783,0,0,0,0
90784,0,0,0.2,0
90789,0,0,0,0
90790,0,0,0,0
90791,0,0,0,0.0526315789473684
90792,0,0,0,0
90793,0,0,0,0
90794,0,0,0,0
90795,0,0,0,0
90796,0,0,0,0
90797,0,0,0,1
90800,0,0,0,0
90802,0,0,0,0
90803,0,0,0,0.142857142857143
90804,0,0,0,0.0222222222222222
90805,0,0,0,0
90806,0,0,0,0
90815,0,0,0,0
90816,0,0,0,0
90817,0,0,0,0
90818,0,0,0,0
90835,0,0,0,0
91156,0,0,0,0
91157,0,0,0,0.5
91158,0,0,0,0.0625
91159,0,0,0,1
91181,0,0,0,0
91182,0,0,0,0.0588235294117647
91183,0,0,0,0
91184,0,0,0,0
91211,0,0,0,1
91236,0,0,0,0
91237,0,0,0,0
91238,0,0,0,0
91257,0,0,0,0
91261,0,0,0,0
91262,0,0,0,0.125
91263,0,0,0,0
91265,0,0,0,0
91272,0,0,0,0
91273,0,0,0,0
91274,0,0,0,0
91282,0,0,0,0.0769230769230769
91283,0,0,0,0
91286,0,0,0,0
91287,0,0,0,0
91289,0,0,0,0
91290,0,0,0,0
91291,0,0,0.0151515151515152,0
91292,0,0,0,0.4
91293,0,0,0,0
91294,0,0,0,0.0714285714285714
91295,0,0,0.0454545454545455,0
91296,0,0,0,0
91297,0,0,0,0.2
91298,0,0,0,0.333333333333333
91299,0,0,0,0
91300,0,0,0,0
91302,0,0,0,0
91303,0,0,0.0232558139534884,0.0930232558139535
91304,0,0,0.0147058823529412,0
91305,0,0,0,0
91306,0,0,0,0
91317,0,0,0,0.0204081632653061
91318,0,0,0,0.142857142857143
91328,0,0,0,0
91334,0,0,0,0
91656,0,0,0.333333333333333,0.166666666666667
91657,0,0,0,0
91658,0,0,0.166666666666667,0
91659,0,0,0.125,0.125
91660,0,0,0,0
91681,0,0,0,1
91737,0,0,0,0.5
91738,0,0,0,0
91757,0,0,0,0
91762,0,0,0,0
91763,0,0,0,0
91764,0,0,0,0
91765,0,0,0,0.1
91766,0,0,0,0
91772,0,0,0,0
91773,0,0,0,0
91788,0,0,0,0
91789,0,0,0,0
91790,0,0,0,0
91791,0,0,0,0.0114942528735632
91792,0,0,0,0
91793,0,0,0,0.166666666666667
91794,0,0,0,0
91795,0,0,0,0.2
91796,0,0,1,0
91799,0,0,0,0
91801,0,0,0,0.5
91802,0,0,0,0.666666666666667
91803,0,0,0,1
91804,0,0,0,0.0476190476190476
91805,0,0,0,0
91806,0,0,0,0
91814,0,0,0,0
91815,0,0,0,0
91817,0,0,0,0.125
91818,0,0,0.125,0
91829,0,0,0,0
91831,0,0,0,0
91832,0,0,0,0
91841,0,0,0,0
92156,0,0,0,0
92157,0,0,0,0.5
92158,0,0,0.0416666666666667,0
92159,0,0,0,0.0263157894736842
92160,0,0,0,0.166666666666667
92161,0,0,0,0.0833333333333333
92162,0,0,0,0
92257,0,0,0,0
92259,0,0,0,1
92262,0,0,0,0
92263,0,0,0,0
92264,0,0,0.285714285714286,0
92265,0,0,0,0.102040816326531
92266,0,0,0,0.0555555555555556
92267,0,0,0,0
92272,0,0,0,0
92288,0,0,0,0
92289,0,0,0,1
92290,0,0,0,0.0769230769230769
92291,0,0,0,0.0256410256410256
92292,0,0,0,0
92293,0,0,0.142857142857143,0.142857142857143
92294,0,0,0,0
92295,0,0,0,0
92296,0,0,0,0
92299,0,0,0,0
92301,0,0,0,1
92302,0,0,0,0.25
92304,0,0,0,0
92315,0,0,0,0
92316,0,0,0.25,0
92317,0,0,0,0
92318,0,0,0,0
92324,0,0,0,0
92328,0,0,0,0
92330,0,0,0.0833333333333333,0
92331,0,0,0,0
92656,0,0,0,1
92657,0,0,0,0
92658,0,0,0.0111111111111111,0.0666666666666667
92659,0,0,0,0.0655737704918033
92660,0,0,0,0.025
92661,0,0,0.0769230769230769,0
92685,0,0,0,0
92686,0,0,0,1
92716,0,0,0,0
92723,0,0,0,1
92724,0,0,0,0
92727,0,0,0,0
92728,0,0,0,0
92729,0,0,0,0
92759,0,0,0,0
92760,0,0,0,0.333333333333333
92762,0,0,0,0
92763,0,0,0,1
92764,0,0,0,0.111111111111111
92765,0,0,0,0.0909090909090909
92766,0,0,0,0
92767,0,0,0,0
92772,0,0,0,0
92773,0,0,0,0
92786,0,0,0,0
92787,0,0,0.5,0
92788,0,0,0.0714285714285714,0.0714285714285714
92789,0,0,0,0.428571428571429
92790,0,0,0,0
92791,0,0,0,0.0555555555555556
92792,0,0,0,0.0408163265306122
92793,0,0,0,0.0476190476190476
92794,0,0,0,0.666666666666667
92795,0,0,0,0
92796,0,0,0.2,0
92801,0,0,0,0
92802,0,0,0,0
92804,0,0,0,0
92811,0,0,0,0
92816,0,0,0,0
92817,0,0,0,0
92825,0,0,0,0
92827,0,0,0,0
92830,0,0,0,0
92831,0,0,0,0
92832,0,0,0,0
93156,0,0,0,0
93157,0,0,0,0.0952380952380952
93158,0,0,0,0.0689655172413793
93159,0,0,0,0.0625
93160,0,0,0.0357142857142857,0.107142857142857
93161,0,0,0,0.133333333333333
93185,0,0,0,0.125
93186,0,0,0,0
93206,0,0,0,0
93216,0,0,0,0
93217,0,0,0,0
93218,0,0,0,0
93219,0,0,0,0.5
93259,0,0,0,0
93260,0,0,0,0
93262,0,0,0,0.2
93263,0,0,0,0
93264,0,0,0,0
93265,0,0,0.4,0.4
93266,0,0,0,0
93267,0,0,0,0
93268,0,0,0,0
93271,0,0,0,0.222222222222222
93272,0,0,0,0
93273,0,0,0,0.5
93274,0,0,0,0.2
93275,0,0,0,0
93276,0,0,0,0
93286,0,0,0,0
93287,0,0,0.0833333333333333,0.166666666666667
93288,0,0,0,0.0588235294117647
93289,0,0,0,0
93290,0,0,0,0.142857142857143
93291,0,0,0,0.157894736842105
93292,0,0,0,0.0882352941176471
93293,0,0,0.0344827586206897,0.137931034482759
93294,0,0,0,0.142857142857143
93295,0,0,0,0.0144927536231884
93296,0,0,0,0
93301,0,0,0,0
93302,0,0,0,0
93304,0,0,0,0
